5.639,74.875,"3 Chop-Chop 2 tbsp cilantro"
137.139,161.161,"6 add-1/2 tsp ground black pepper to the bowl"
163.002,169.269,"1 Take-Take a tomato"
170.997,179.746,"4 add-add the chopped cilantro to the bowl"
184.269,207.107,"5 crack-crack one egg in a bowl"
210.115,214.715,"2 Cut-Cut tomato into two pieces"
222.427,257.591,"7 Beat-Beat the contents of the bowl"
100.233,125.092,"8 Heat-Heat 1 tbsp oil in a small non-stick frying pan"
275.286,440.707,"9 cook-cook the tomatoes cut-side down until they start to soften and colour"
449.139,454.187,"10 Scoop-Scoop the tomatoes from the pan"
449.139,454.187,"11 put-put tomatoes on a serving plate"
457.93,475.375,"12 Pour-Pour the egg mixture into the pan"
476.743,558.925,"13 stir-stir gently with a wooden spoon so the egg that sets on the base of the pan moves to enable the uncooked egg to flow into the space"
572.005,582.582,"15 Transfer-Transfer omelette to the plate and serve with the tomatoes"
