3.54,25.802,"6 Measure-Measure 12 ounces of cold water"
26.646,38.994,"2 Place-Place the dripper on top of a coffee mug"
39.082,52.381,"9 transfer-transfer water to a kettle"
63.008,80.212,"3 Prepare-Prepare the filter insert by folding the paper filter in half to create a semi-circle, and in half again to create a quarter-circle"
80.405,86.815,"4 Place-Place the paper filter in the dripper"
80.712,86.26599999999999,"7 spread-spread open filter in dripper to create a cone"
108.473,138.39508249330507,"10 Boil-Boil the water. (While the water is boiling, assemble the filter cone"
145.248,289.974,"1 Weigh-Weigh the coffee beans (8oz-12 oz"
290.003,344.834,"5 Grind-Grind the coffee beans until the coffee grounds are the consistency of coarse sand, about 20 seconds"
345.235,385.557,"11 check-Once the water has boiled, check the temperature of the water. (The water should be between 195-205 degrees Fahrenheit or between 91-96 degrees Celsius. If the water is too hot, let it cool briefly."
385.462,402.828,"8 Transfer-Transfer the grounds to the filter cone"
403.009,413.472,"12 Pour-Pour a small amount of water into the filter to wet the grounds"
413.747,433.963,"13 Wait-Wait about 30 seconds for the coffee to bloom. (You will see small bubbles or foam on the coffee grounds during this step."
434.38,505.047,"14 pour-Slowly pour the rest of the water over the grounds in a circular motion. Do not overfill beyond the top of the paper filter"
512.1804933744334,543.701,"15 drain-Let the coffee drain completely into the mug before removing the dripper"
544.076,557.921,"16 Discard-Discard the paper filter and coffee grounds"
