3.943833317752362,130.312,[' (ErrorTag:Measurement Error, ErrorDescription:Using 3 tbsp of oil instead of 2 tbsp.), (ErrorTag:Temperature Error, ErrorDescription:Low heat instead of medium.), (StepDescription: Heat-Heat 2 tbsp oil in a heavy-bottomed or nonstick pan on medium heat), (StepModifiedDescription: Heat-Heat 3 tbsp oil in a heavy-bottomed or nonstick pan on low heat)']
132.27190514389994,232.0752387888527,[' (ErrorTag:Technique Error, ErrorDescription:Instead of chopping doing a slicing.), (StepDescription: Chop-Chop 1/4 medium onion), (StepModifiedDescription: Slice-Slice 1/4 medium onion)']
236.2337110240591,296.89799806715865,[' (ErrorTag:Preparation Error, ErrorDescription:Not washing the green chilli.), (StepDescription: Chop-Chop 1 green chilli), (StepModifiedDescription: Chop-Chop 1 green chilli without cleaning.)']
296.947405658072,424.938,[' (ErrorTag:Measurement Error, ErrorDescription:Using 1 tbsp instead of 1 tsp.), (StepDescription: Chop-Chop 1 tsp cilantro), (StepModifiedDescription: Chop-Chop 1 tbsp cilantro.)']
430.850211631717,514.0196563358443,[' (ErrorTag:Preparation Error, ErrorDescription:Leaving the egg shell remains in the bowl.), (StepDescription: Crack-Crack one egg in the bowl), (StepModifiedDescription: Crack-Crack one egg in the bowl with some egg shell remains in the bowl.)']
523.9999897003395,631.2885733686637,[' (ErrorTag:Measurement Error, ErrorDescription:Using 1/2 tomato instead of 1/4 tomato.), (StepDescription: Chop-Chop 1/4 tomato), (StepModifiedDescription: Chop-Chop 1/8 tomato)']
637.942128944994,677.863462402975,[' (StepDescription: Whisk-Whisk the egg mixture in the bowl)']
698.6558235790069,722.7749625432037,[' (StepDescription: Add-Add tomatoes to the pan)']
722.7749625432037,741.0722403781118,[' (StepDescription: add-add chopped onions to the pan)']
745.2307126133181,802.617629459166,[' (ErrorTag:Preparation Error, ErrorDescription:Not properly peeling the Garlic cloves.), (StepDescription: Peel-Peel 2 garlic cloves), (StepModifiedDescription: Peel-Peel 2 garlic cloves improperly.)']
813.4296572707025,977.2734633378333,[' (ErrorTag:Measurement Error, ErrorDescription:Adding the 1/3 tbsp instead of 1/3 tsp.), (StepDescription: add-add 1/3 tsp salt to the bowl), (StepModifiedDescription: Add-Add 1/3 tbsp salt to the bowl.)']
982.2636300200809,1022.1849634780621,[' (StepDescription: Mince-Mince peeled garlic cloves)']
1032.9969912895986,1145.383,[' (StepDescription: Saute-Saute the onions on medium heat until they are soft and translucent)']
1146.256,1163.951,[' (StepDescription: Add-Add chilli to the pan)']
1166.8997972632435,1232.603658579504,[' (ErrorTag:Measurement Error, ErrorDescription:Adding 1 tsp milk to the bowl instead of 1 tbsp.), (StepDescription: add-add  1 tbsp milk to the bowl), (StepModifiedDescription: Add-Add 1 tsp milk to the bowl)']
1265.098,1378.147,[' (ErrorTag:Timing Error, ErrorDescription:Covering more than a minute instead of 1 minute.), (StepDescription: Cook-Cook covered for 1 minute or until the tomatoes soften), (StepModifiedDescription: Cook-Cook covered for 1.5 minute or until the tomatoes soften)']
1378.2,1384,[' (ErrorTag:Preparation Error, ErrorDescription:Pouring very fastly into the pan instead of slowly.), (StepDescription: pour-Slowly pour the whisked eggs into the pan), (StepModifiedDescription: Pour-Fastly pour the whisked eggs into the pan)']
1384.784,1554.1,[' (ErrorTag:Timing Error, ErrorDescription:Mixing with a spatula less than 3 minutes intead of exactly 3 minutes.), (StepDescription: mixing-Keep mixing with a spatula for 3 minutes or until the eggs are almost cooked), (StepModifiedDescription: Mixing-Keep mixing with a spatula for less than 3 minutes or until the eggs are almost cooked)']
1554.2,1575.361,[' (StepDescription: Garnish-Garnish with 1 tbsp chopped cilantro and serve)']
1577.905,1641.519,[' (ErrorTag:Measurement Error, ErrorDescription:Adding 1/8 tbsp turmeric instead of 1/8 tsp.), (StepDescription: Add-Add 1/8 tsp of turmeric to the pan), (StepModifiedDescription: Add-Add 1/8 tbsp of turmeric to the pan)']
1642.292,1651.926,[' (StepDescription: Add-Add garlic to the pan)']
