1.45,25.507,"2 Place-Place the dripper on top of a coffee mug"
32.044,92.485,"3 Prepare-Prepare the filter insert by folding the paper filter in half to create a semi-circle, and in half again to create a quarter-circle"
97.473,179.899,"1 Weigh-Weigh the coffee beans (0.8oz-0.12 oz"
208.722,235.55,"6 Measure-Measure 12 ounces of cold water"
237.039,247.803,"9 transfer-transfer water to a kettle"
252.314,305.432,"5 Grind-Grind the coffee beans until the coffee grounds are the consistency of coarse sand, about 20 seconds"
330.077,336.073,"4 Place-Place the paper filter in the dripper"
336.639,483.035,"10 Boil-Boil the water. (While the water is boiling, assemble the filter cone"
368.038,487.212,"11 check-Once the water has boiled, check the temperature of the water. (The water should be between 195-205 degrees Fahrenheit or between 91-96 degrees Celsius. If the water is too hot, let it cool briefly."
487.546,494.105,"7 spread-spread open filter in dripper to create a cone"
494.596,555.094,"8 Transfer-Transfer the grounds to the filter cone"
555.61,581.27,"12 Pour-Pour a small amount of water into the filter to wet the grounds"
581.03,615.573,"13 Wait-Wait about 30 seconds for the coffee to bloom. (You will see small bubbles or foam on the coffee grounds during this step."
616.048,719.261,"14 pour-Slowly pour the rest of the water over the grounds in a circular motion. Do not overfill beyond the top of the paper filter"
728.2191474233335,783.031,"15 drain-Let the coffee drain completely into the mug before removing the dripper"
783.494,809.723,"16 Discard-Discard the paper filter and coffee grounds"
1.45,25.507,"2 Place-Place the dripper on top of a coffee mug"
32.044,92.485,"3 Prepare-Prepare the filter insert by folding the paper filter in half to create a semi-circle, and in half again to create a quarter-circle"
97.473,179.899,"1 Weigh-Weigh the coffee beans (0.8oz-0.12 oz"
208.722,235.55,"6 Measure-Measure 12 ounces of cold water"
237.039,247.803,"9 transfer-transfer water to a kettle"
252.314,305.432,"5 Grind-Grind the coffee beans until the coffee grounds are the consistency of coarse sand, about 20 seconds"
330.077,336.073,"4 Place-Place the paper filter in the dripper"
336.639,483.035,"10 Boil-Boil the water. (While the water is boiling, assemble the filter cone"
368.038,487.212,"11 check-Once the water has boiled, check the temperature of the water. (The water should be between 195-205 degrees Fahrenheit or between 91-96 degrees Celsius. If the water is too hot, let it cool briefly."
487.546,494.105,"7 spread-spread open filter in dripper to create a cone"
494.596,555.094,"8 Transfer-Transfer the grounds to the filter cone"
555.61,581.27,"12 Pour-Pour a small amount of water into the filter to wet the grounds"
581.03,615.573,"13 Wait-Wait about 30 seconds for the coffee to bloom. (You will see small bubbles or foam on the coffee grounds during this step."
616.048,719.261,"14 pour-Slowly pour the rest of the water over the grounds in a circular motion. Do not overfill beyond the top of the paper filter"
728.2191474233335,783.031,"15 drain-Let the coffee drain completely into the mug before removing the dripper"
783.494,809.723,"16 Discard-Discard the paper filter and coffee grounds"
1.45,25.507,"2 Place-Place the dripper on top of a coffee mug"
32.044,92.485,"3 Prepare-Prepare the filter insert by folding the paper filter in half to create a semi-circle, and in half again to create a quarter-circle"
97.473,179.899,"1 Weigh-Weigh the coffee beans (0.8oz-0.12 oz"
208.722,235.55,"6 Measure-Measure 12 ounces of cold water"
237.039,247.803,"9 transfer-transfer water to a kettle"
252.314,305.432,"5 Grind-Grind the coffee beans until the coffee grounds are the consistency of coarse sand, about 20 seconds"
330.077,336.073,"4 Place-Place the paper filter in the dripper"
336.639,483.035,"10 Boil-Boil the water. (While the water is boiling, assemble the filter cone"
368.038,487.212,"11 check-Once the water has boiled, check the temperature of the water. (The water should be between 195-205 degrees Fahrenheit or between 91-96 degrees Celsius. If the water is too hot, let it cool briefly."
487.546,494.105,"7 spread-spread open filter in dripper to create a cone"
494.596,555.094,"8 Transfer-Transfer the grounds to the filter cone"
555.61,581.27,"12 Pour-Pour a small amount of water into the filter to wet the grounds"
581.03,615.573,"13 Wait-Wait about 30 seconds for the coffee to bloom. (You will see small bubbles or foam on the coffee grounds during this step."
616.048,719.261,"14 pour-Slowly pour the rest of the water over the grounds in a circular motion. Do not overfill beyond the top of the paper filter"
728.2191474233335,783.031,"15 drain-Let the coffee drain completely into the mug before removing the dripper"
783.494,809.723,"16 Discard-Discard the paper filter and coffee grounds"
