37.4609338028169,95.8302957746479,"2 Peel-Peel 1 medium onion"
138.5183366197183,187.3046690140845,"1 Peel-Peel 1 garlic clove"
219.985,228.879,"5 Remove-Remove the noodles from the package(Break Noodles / Keep them as a block"
231.73507887323944,245.802,"4 Chop-Chop 1 garlic clove on a cutting board"
252.64350704225353,267.619,"3 slice-slice 1/4 medium onion into pieces"
291.938,297.81600000000003,"6 Put-Put all the Vegetables in a microwave-safe bowl"
298.016,306.792,"7 Add-Add the noodles to the bowl"
311.0128690140845,321.46708309859156,"8 cover-cover the noodles with water"
331.0501126760563,348.185,"9 Cover-Cover with a lid (or paper towel) to prevent splattering"
350.21617183098596,603.215,"10 Microwave-Microwave the ramen for 4 minutes"
610.7003394366197,689.493,"13 Let-Let the noodles sit for about 1 minute after the microwave stops"
690,694.245,"11 Add-Add chopped cilantro to the bowl"
734.4085394366197,752.703414084507,"12 Add-Add chopped basil to the bowl"
753.5745985915493,760.5440746478873,"14 Mix-Mix in the flavour packet to the bowl"
766.6423661971832,800.391,"15 Stir-Stir noodles with a spoon or fork until the flavouring dissolves"
37.4609338028169,95.8302957746479,"2 Peel-Peel 1 medium onion"
138.5183366197183,187.3046690140845,"1 Peel-Peel 1 garlic clove"
219.985,228.879,"5 Remove-Remove the noodles from the package(Break Noodles / Keep them as a block"
231.73507887323944,245.802,"4 Chop-Chop 1 garlic clove on a cutting board"
252.64350704225353,267.619,"3 slice-slice 1/4 medium onion into pieces"
291.938,297.81600000000003,"6 Put-Put all the Vegetables in a microwave-safe bowl"
298.016,306.792,"7 Add-Add the noodles to the bowl"
311.0128690140845,321.46708309859156,"8 cover-cover the noodles with water"
331.0501126760563,348.185,"9 Cover-Cover with a lid (or paper towel) to prevent splattering"
350.21617183098596,603.215,"10 Microwave-Microwave the ramen for 4 minutes"
610.7003394366197,689.493,"13 Let-Let the noodles sit for about 1 minute after the microwave stops"
690,694.245,"11 Add-Add chopped cilantro to the bowl"
734.4085394366197,752.703414084507,"12 Add-Add chopped basil to the bowl"
753.5745985915493,760.5440746478873,"14 Mix-Mix in the flavour packet to the bowl"
766.6423661971832,800.391,"15 Stir-Stir noodles with a spoon or fork until the flavouring dissolves"
37.4609338028169,95.8302957746479,"2 Peel-Peel 1 medium onion"
138.5183366197183,187.3046690140845,"1 Peel-Peel 1 garlic clove"
219.985,228.879,"5 Remove-Remove the noodles from the package(Break Noodles / Keep them as a block"
231.73507887323944,245.802,"4 Chop-Chop 1 garlic clove on a cutting board"
252.64350704225353,267.619,"3 slice-slice 1/4 medium onion into pieces"
291.938,297.81600000000003,"6 Put-Put all the Vegetables in a microwave-safe bowl"
298.016,306.792,"7 Add-Add the noodles to the bowl"
311.0128690140845,321.46708309859156,"8 cover-cover the noodles with water"
331.0501126760563,348.185,"9 Cover-Cover with a lid (or paper towel) to prevent splattering"
350.21617183098596,603.215,"10 Microwave-Microwave the ramen for 4 minutes"
610.7003394366197,689.493,"13 Let-Let the noodles sit for about 1 minute after the microwave stops"
690,694.245,"11 Add-Add chopped cilantro to the bowl"
734.4085394366197,752.703414084507,"12 Add-Add chopped basil to the bowl"
753.5745985915493,760.5440746478873,"14 Mix-Mix in the flavour packet to the bowl"
766.6423661971832,800.391,"15 Stir-Stir noodles with a spoon or fork until the flavouring dissolves"
