5.714685807915059,12.699301795366807,"1 Take-Take a microwavable mug"
50.16224209169884,113.65875106853282,"2 add-Measure 1/16 teaspoon of baking soda and add it to the mug"
118.73847178667954,137.15245938996142,"4 add-Measure 1/8 teaspoon of salt and add it to the mug"
144.1370753774131,166.36085351930504,"5 add-Measure 1/8 teaspoon of baking powder and add it to the mug"
173.34546950675676,209.53847962355215,"3 add-Measure 4 tablespoons of flour and add it to the mug"
214.61820034169887,226.04757195752896,"6 Stir-Stir the contents in the mug well"
230.4923275859074,260.3356868050193,"7 Add-Add in 3 tablespoons of milk to the mug"
274.3049187799228,297.79862710135137,"8 Add-1 tablespoon of olive oil to the mug"
339.70632302606174,389.8685651177606,"9 Mix-Mix the contents of the mug thoroughly. (There might be some lumps, but that is ok."
407.01262254150583,435.5860515810811,"10 Take-Take 1 tablespoon of marinara sauce"
434.31612140154436,443.8405977480695,"11 spread-spread marinara sauce around the surface of the batter"
454.00003918436295,480.66857295463325,"12 Sprinkle-Sprinkle 1 generous tablespoon of mozzarella cheese on top of the sauce"
487.0182238523166,499.08256055791514,"13 Sprinkle-Sprinkle dried Italian herbs inside the mug"
504.16228127606183,649.5692868330116,"14 Microwave-Microwave for 1 minute 20 seconds, or until it rises and the toppings are bubbling"
5.714685807915059,12.699301795366807,"1 Take-Take a microwavable mug"
50.16224209169884,113.65875106853282,"2 add-Measure 1/16 teaspoon of baking soda and add it to the mug"
118.73847178667954,137.15245938996142,"4 add-Measure 1/8 teaspoon of salt and add it to the mug"
144.1370753774131,166.36085351930504,"5 add-Measure 1/8 teaspoon of baking powder and add it to the mug"
173.34546950675676,209.53847962355215,"3 add-Measure 4 tablespoons of flour and add it to the mug"
214.61820034169887,226.04757195752896,"6 Stir-Stir the contents in the mug well"
230.4923275859074,260.3356868050193,"7 Add-Add in 3 tablespoons of milk to the mug"
274.3049187799228,297.79862710135137,"8 Add-1 tablespoon of olive oil to the mug"
339.70632302606174,389.8685651177606,"9 Mix-Mix the contents of the mug thoroughly. (There might be some lumps, but that is ok."
407.01262254150583,435.5860515810811,"10 Take-Take 1 tablespoon of marinara sauce"
434.31612140154436,443.8405977480695,"11 spread-spread marinara sauce around the surface of the batter"
454.00003918436295,480.66857295463325,"12 Sprinkle-Sprinkle 1 generous tablespoon of mozzarella cheese on top of the sauce"
487.0182238523166,499.08256055791514,"13 Sprinkle-Sprinkle dried Italian herbs inside the mug"
504.16228127606183,649.5692868330116,"14 Microwave-Microwave for 1 minute 20 seconds, or until it rises and the toppings are bubbling"
5.714685807915059,12.699301795366807,"1 Take-Take a microwavable mug"
50.16224209169884,113.65875106853282,"2 add-Measure 1/16 teaspoon of baking soda and add it to the mug"
118.73847178667954,137.15245938996142,"4 add-Measure 1/8 teaspoon of salt and add it to the mug"
144.1370753774131,166.36085351930504,"5 add-Measure 1/8 teaspoon of baking powder and add it to the mug"
173.34546950675676,209.53847962355215,"3 add-Measure 4 tablespoons of flour and add it to the mug"
214.61820034169887,226.04757195752896,"6 Stir-Stir the contents in the mug well"
230.4923275859074,260.3356868050193,"7 Add-Add in 3 tablespoons of milk to the mug"
274.3049187799228,297.79862710135137,"8 Add-1 tablespoon of olive oil to the mug"
339.70632302606174,389.8685651177606,"9 Mix-Mix the contents of the mug thoroughly. (There might be some lumps, but that is ok."
407.01262254150583,435.5860515810811,"10 Take-Take 1 tablespoon of marinara sauce"
434.31612140154436,443.8405977480695,"11 spread-spread marinara sauce around the surface of the batter"
454.00003918436295,480.66857295463325,"12 Sprinkle-Sprinkle 1 generous tablespoon of mozzarella cheese on top of the sauce"
487.0182238523166,499.08256055791514,"13 Sprinkle-Sprinkle dried Italian herbs inside the mug"
504.16228127606183,649.5692868330116,"14 Microwave-Microwave for 1 minute 20 seconds, or until it rises and the toppings are bubbling"
