3.38,53.036,"1 Place-Place 8-inch flour tortilla on cutting board"
60.21,109.941,"2 scoop-Use a butter knife to scoop nut butter from the jar"
110.193,159.55599999999998,"3 Spread-Spread nut butter onto the tortilla, leaving 1/2-inch uncovered at the edges"
159.987,183.098,"4 Clean-Clean the knife by wiping it with a paper towel"
191.129,219.243,"5 scoop-Use the knife to scoop jelly from the jar"
219.901,250.22899999999998,"6 Spread-Spread jelly over the nut butter"
262.498,277.697,"7 Clean-Clean the knife by wiping with a paper towel"
314.211,336.334,"8 Roll-Roll the tortilla from one end to the other into a log shape, about 1.5 inches thick. Roll it tight enough to prevent gaps, but not so tight that the filling leaks"
349.125,390.411,"9 Secure-Secure the rolled tortilla by inserting 5 toothpicks about 1 inch apart"
404.199,421.567,"10 Trim-Trim the ends of the tortilla roll with the butter knife, leaving 1/2 inch margin between the last toothpick and the end of the roll"
422.022,428.867,"11 Discard-Discard ends of the tortilla"
484.259,489.895,"12 Slide-Slide floss under the tortilla, perpendicular to the length of the roll"
490.241,494.51800000000003,"13 Place-Place the floss halfway between toothpicks"
494.135,503.427,"14 Cross-Cross the floss's two ends over the tortilla roll's top"
504.095,519.518,"15 pull-pull the floss ends in opposite directions to slice"
519.609,561.255,"18 slicing-Continue slicing with floss to create 1 more pinwheel"
566.969,600.089,"18 slicing-Continue slicing with floss to create 1 more pinwheel"
607.289,631.123,"18 slicing-Continue slicing with floss to create 1 more pinwheel"
649.86,677.597,"19 Place-Place the pinwheels on a plate"
