0,388.18,"7 Chop-Chop 1 shallot"
394.86697397989354,455.39402838557066,"3 Rinse-Rinse 3 mushrooms under cold water"
458.2762690715553,497.07214370195146,"4 pat-pat rinsed mushrooms dry with a paper towel"
504.39212004730933,589.8985937315199,"1 Peel-Peel 2 garlic cloves"
590.859340626848,621.3744920165583,"5 Pull-Pull out mushroom stems"
627.36772264932,744.5788438793613,"2 mince-mince garlic cloves"
792.6161886457717,863.7114589000593,"6 Slice-Slice the mushrooms"
871.3974340626849,968.472,"8 Heat-Heat 1 tbsp olive oil in a large skillet over medium-high heat"
973.2366049674748,1043.371128326434,"9 add-Once the pan is hot, add the mushrooms"
1046.2533690124187,1261.4606735659372,"10 cook-cook for 3-5 minutes, stirring often, until mushrooms start to soften and brown"
1262.4214204612656,1283.1155209320611,"11 Add-Add chopped shallot to the pan"
1286.4400928444709,1378.671794795979,"15 cook-cook the pan, often stirring, for 1 minute"
1323.909221762271,1403.115715804985,"14 Add-1/4 tbsp balsamic vinegar to the pan"
1432.4736209343585,1444.8461663180972,"13 Add-Add 2 cloves of minced garlic to the pan"
1444.9663852348415,1523.525,"15 cook-cook the pan, often stirring, for 1 minute"
1509.333372560615,1532.299798344175,"16 Season-pepper on pan to taste"
1532.871671496156,1554.877350384388,"17 Season-Season pan with salt"
1576.5399053814313,1620.0480147841515,"18 Transfer-Transfer the contents of the pan to a serving dish"
