27.555978565286626,100.49827476751594,[' (ErrorTag:Measurement Error, ErrorDescription:Add-Add 1/2 cup cheddar cheese to a microwave-safe cup), (StepDescription: Add-Add 1/3 cup cheddar cheese to a microwave-safe cup), (StepModifiedDescription: Add-Add 1/2 cup cheddar cheese to a microwave-safe cup)']
132.91707307961784,194.51278987261148,[' (ErrorTag:Technique Error, ErrorDescription:NULL), (StepDescription: Chop-Chop 1/4 red bell pepper into tiny bits), (StepModifiedDescription: Chop-Chop 1/4 red bell pepper into tiny bits)']
322.56704320541405,366.33242092675164,[' (ErrorTag:Preparation Error, ErrorDescription:Place-Place the chopped pepper in the microwave-safe plate), (StepDescription: Place-Place the chopped pepper in the microwave-safe bowl), (StepModifiedDescription: Place-Place the chopped pepper in the microwave-safe plate)']
367.95336084235674,421.4443780573249,[' (ErrorTag:Temperature Error, ErrorDescription:Melt-Melt the cheese by microwaving cup for 30 sec on low heat.), (StepDescription: Melt-Melt the cheese by microwaving cup for 30 sec. (Check after 30 seconds and microwave for 10 seconds more if needed).), (StepModifiedDescription: Melt-Melt the cheese by microwaving cup for 30 sec on low heat.)']
497.6285540907644,671.0691250605096,[' (ErrorTag:Technique Error, ErrorDescription:NULL), (StepDescription: Microwave-Microwave the bowl, covered, for 2 minutes), (StepModifiedDescription: Microwave-Microwave the bowl, covered, for 2 minutes)']
682.4157044697453,739.1486015159235,[' (ErrorTag:Preparation Error, ErrorDescription:Mix-Mix the cheese and red bell pepper in the plate), (StepDescription: Mix-Mix the cheese and red bell pepper in the bowl), (StepModifiedDescription: Mix-Mix the cheese and red bell pepper in the plate)']
750.4951809251593,781.2930393216562,[' (ErrorTag:Measurement Error, ErrorDescription:Add-Add 1/2 teaspoon pepper to the bowl), (StepDescription: Add-Add 1/4 teaspoon pepper to the bowl), (StepModifiedDescription: Add-Add 1/2 teaspoon pepper to the bowl)']
810.4699578025478,836.4049964522293,[' (ErrorTag:Measurement Error, ErrorDescription: Add-Add 2 tablespoons of water to the bowl), (StepDescription: Add-Add 1 tablespoons of water to the bowl), (StepModifiedDescription:  Add-Add 2 tablespoons of water to the bowl)']
847.751575861465,870.4447346799363,[' (ErrorTag:Timing Error, ErrorDescription:NULL), (StepDescription: add-add 1/2 tbsp softened butter to the bowl), (StepModifiedDescription: add-add 1/2 tbsp softened butter to the bowl)']
893.1378934984077,923.9357518949045,[' (ErrorTag:Measurement Error, ErrorDescription:Add-Add 1/2 teaspoon salt to the bowl), (StepDescription: Add-Add 1/4 teaspoon salt to the bowl), (StepModifiedDescription: Add-Add 1/2 teaspoon salt to the bowl)']
927.1776317261147,1014.7083871687898,[' (ErrorTag:Technique Error, ErrorDescription:Mix-put all the ingredients of the bowl into the plate. Then mix all the ingredients in the plate.), (StepDescription: Mix-Mix all the ingredients of the bowl well), (StepModifiedDescription: Mix-put all the ingredients of the bowl into the plate. Then mix all the ingredients in the plate.)']
