9.898512676056338,30.520414084507042,"1 Peel-Peel 1 garlic clove"
41.24380281690141,100.63487887323944,"2 Peel-Peel 1 medium onion"
128.6806647887324,163.551,"3 slice-slice 1/4 medium onion into pieces"
170.74934366197184,184.7722366197183,"4 Chop-Chop 1 garlic clove on a cutting board"
201.2697577464789,229.117,"5 Remove-Remove the noodles from the package(Break Noodles / Keep them as a block"
240.86380845070423,258.1862056338028,"6 Put-Put all the Vegetables in a microwave-safe bowl"
260.6608338028169,270.55934647887324,"7 Add-Add the noodles to the bowl"
275.5086028169014,291.18124788732393,"8 cover-cover the noodles with water"
316.7524056338028,323.35141408450704,"9 Cover-Cover with a lid (or paper towel) to prevent splattering"
325.0011661971831,571.804,"10 Microwave-Microwave the ramen for 4 minutes"
574.9386112676056,592.2610084507043,"11 Add-Add chopped cilantro to the bowl"
593.9107605633802,602.9843971830985,"12 Add-Add chopped basil to the bowl"
605.4590253521127,707.324,"13 Let-Let the noodles sit for about 1 minute after the microwave stops"
711.0431605633803,720.9416732394366,"14 Mix-Mix in the flavour packet to the bowl"
726.066,755.5864676056337,"15 Stir-Stir noodles with a spoon or fork until the flavouring dissolves"
