1.627,53.67,[' (StepDescription: Peel-Peel 1 garlic cloves)']
54.863,282.581,[' (StepDescription: Spiralize-Spiralize 1 medium zucchini into thin noodles using a spiralizer)']
283.945,337.796,[' (StepDescription: Heat-Heat a large pan on medium heat)']
340.321,418.336,[' (StepDescription: Melt-Melt 1 tablespoons of softened butter)']
418.604,538.743,[' (StepDescription: Add-Add 1 large minced garlic cloves to the pan)']
538.824,581.525,[' (StepDescription: Cook-Cook garlic until fragrant (about 1 minutes). Be careful not to burn garlic)']
581.997,598.189,[' (StepDescription: Add-Add the zucchini noodles)']
603.504,623.457,[' (StepDescription: season-season with salt)']
626.234,651.467,[' (ErrorTag:Other, ErrorDescription:Added pepper to taste in this step), (StepDescription: Add-1/6 cup grated parmesan cheese), (StepModifiedDescription: season-pepper to taste)']
661.994,701.813,[' (ErrorTag:Other, ErrorDescription:added cheese in this step erroneously and spoiled some out while adding), (ErrorTag:Preparation Error, ErrorDescription:Added cheese in this step instead of period and spiked some out while adding), (StepDescription: season-pepper to taste), (StepModifiedDescription: Add-1/6 cup grated parmesan cheese and spoiled some out while adding)']
704.935,769.436,[' (StepDescription: Cook-Cook for 2 minutes or until the zoodles are done)']
770,784.091,[' (StepDescription: Remove-Remove from heat)']
