129,157.1,[' (StepDescription: Cut-Cut 1/4 block or 3 ounces of fresh tofu into large cubes (about 1 in x 1 in))']
163,204,[' (StepDescription: pat-pat tofu dry with a towel)']
225.92551917768145,245.4216299696641,[' (StepDescription: Add-Add 1 tablespoon of olive oil to a non-stick pan)']
258.0367604821235,270.65189099458286,[' (StepDescription: add-add the tofu cubes to the pan)']
276.38604122751894,303.9099623456121,[' (StepDescription: add-add 1/4 tsp salt to the pan)']
305.0567923921993,311.9377726717226,[' (StepDescription: Turn-Turn on the heat to medium)']
313.08460271830984,615,[' (StepDescription: Cook-Cook 5 to 6 minutes until tofu cubes are lightly browned on the bottom)']
615.01,619.01,[' (StepDescription: remove-Briefly remove the pan from the heat to reduce spitting)']
626.1692054366197,668.6019171603467,[' (StepDescription: Flip-Flip the tofu with tongs)']
676.6297274864571,806.2215227508125,[' (StepDescription: cook-cook until tofu turns brown)']
809.6620128905741,816.5429931700974,[' (StepDescription: remove-Briefly remove from the heat again)']
818.8366532632718,852.92,[' (StepDescription: drizzle-drizzle 1 tablespoon soy sauce (watch for spitting) on the pan)']
863.5630250801732,881.9123058255688,[' (StepDescription: drizzle-drizzle with the 1 tablespoons sesame oil on the pan)']
898.086,935.8133180151679,[' (StepDescription: Return-Return to low heat)']
897.9679264777898,1012.5311699534128,[' (StepDescription: cook-cook pan for 2 minutes)']
897.9679264777898,933.5196579219934,[' (StepDescription: flip-flip tofu on the pan)']
942.559,1012.083,[' (StepDescription: cook-cook pan for 2 minutes until the colour is darkened)']
1014.531,1021.615,[' (StepDescription: Transfer-Transfer to a serving dish)']
