4.625,11.087,"1 Take-Take a microwavable mug"
14.666,85.625,"2 add-Measure 1/16 teaspoon of baking soda and add it to the mug"
90.236,122.426,"3 add-Measure 4 tablespoons of flour and add it to the mug"
130.15,164.684,"4 add-Measure 1/8 teaspoon of salt and add it to the mug"
169.5,177.77100000000002,"6 Stir-Stir the contents in the mug well"
223.272,259.927,"7 Add-Add in 3 tablespoons of milk to the mug"
263.716,286.122,"8 Add-1 tablespoon of olive oil to the mug"
293.725,359.80899999999997,"9 Mix-Mix the contents of the mug thoroughly. (There might be some lumps, but that is ok."
367.779,405.25,"10 Take-Take 1 tablespoon of marinara sauce"
407.58,432.585,"11 spread-spread marinara sauce around the surface of the batter"
443.776,475.658,"12 Sprinkle-Sprinkle 1 generous tablespoon of mozzarella cheese on top of the sauce"
478.032,489.704,"13 Sprinkle-Sprinkle dried Italian herbs inside the mug"
494.062,594.2909999999999,"14 Microwave-Microwave for 1 minute 20 seconds, or until it rises and the toppings are bubbling"
184.611,197.128,"5 add-Measure 1/8 teaspoon of baking powder and add it to the mug"
