0.829,70.93,"1 Chop-Chop 1/4 medium onion"
71.464,142.849,"2 Chop-Chop 1 tsp cilantro"
143.327,178.894,"3 Chop-Chop 1/4 tomato"
179.485,201.835,"4 Chop-Chop 1 green chilli"
204.255,336.891,"5 Peel-Peel 2 garlic cloves"
337.368,421.48,"6 Mince-Mince peeled garlic cloves"
425.014,485.33,"7 Crack-Crack one egg in the bowl"
488.159,522.965,"8 add-add  1 tbsp milk to the bowl"
523.146,563.998,"9 add-add 1/3 tsp salt to the bowl"
564.418,594.826,"10 Whisk-Whisk the egg mixture in the bowl"
595.064,640.233,"11 Heat-Heat 2 tbsp oil in a heavy-bottomed or nonstick pan on medium heat"
641.415,667.494,"12 add-add 1/3 tsp salt to the pan"
668.028,691.834,"13 add-add chopped onions to the pan"
700.14,774.81,"14 Saute-Saute the onions on medium heat until they are soft and translucent"
775.23,784.195,"15 Add-Add garlic to the pan"
785.32,790.638,"16 Add-Add chilli to the pan"
792.001,852.466,"17 Cook-Cook for 1 minute, mixing everything"
853.409,898.669,"18 Add-Add 1/8 tsp of turmeric to the pan"
900.499,915.714,"19 Add-Add tomatoes to the pan"
916.486,979.587,"20 Cook-Cook covered for 1 minute or until the tomatoes soften"
980.417,993.984,"21 pour-Slowly pour the whisked eggs into the pan"
995.222,1053.573,"22 mixing-Keep mixing with a spatula for 3 minutes or until the eggs are almost cooked"
1055.459,1080.3793,"23 Garnish-Garnish with 1 tbsp chopped cilantro and serve"
0.829,70.93,"1 Chop-Chop 1/4 medium onion"
71.464,142.849,"2 Chop-Chop 1 tsp cilantro"
143.327,178.894,"3 Chop-Chop 1/4 tomato"
179.485,201.835,"4 Chop-Chop 1 green chilli"
204.255,336.891,"5 Peel-Peel 2 garlic cloves"
337.368,421.48,"6 Mince-Mince peeled garlic cloves"
425.014,485.33,"7 Crack-Crack one egg in the bowl"
488.159,522.965,"8 add-add  1 tbsp milk to the bowl"
523.146,563.998,"9 add-add 1/3 tsp salt to the bowl"
564.418,594.826,"10 Whisk-Whisk the egg mixture in the bowl"
595.064,640.233,"11 Heat-Heat 2 tbsp oil in a heavy-bottomed or nonstick pan on medium heat"
641.415,667.494,"12 add-add 1/3 tsp salt to the pan"
668.028,691.834,"13 add-add chopped onions to the pan"
700.14,774.81,"14 Saute-Saute the onions on medium heat until they are soft and translucent"
775.23,784.195,"15 Add-Add garlic to the pan"
785.32,790.638,"16 Add-Add chilli to the pan"
792.001,852.466,"17 Cook-Cook for 1 minute, mixing everything"
853.409,898.669,"18 Add-Add 1/8 tsp of turmeric to the pan"
900.499,915.714,"19 Add-Add tomatoes to the pan"
916.486,979.587,"20 Cook-Cook covered for 1 minute or until the tomatoes soften"
980.417,993.984,"21 pour-Slowly pour the whisked eggs into the pan"
995.222,1053.573,"22 mixing-Keep mixing with a spatula for 3 minutes or until the eggs are almost cooked"
1055.459,1080.3793,"23 Garnish-Garnish with 1 tbsp chopped cilantro and serve"
0.829,70.93,"1 Chop-Chop 1/4 medium onion"
71.464,142.849,"2 Chop-Chop 1 tsp cilantro"
143.327,178.894,"3 Chop-Chop 1/4 tomato"
179.485,201.835,"4 Chop-Chop 1 green chilli"
204.255,336.891,"5 Peel-Peel 2 garlic cloves"
337.368,421.48,"6 Mince-Mince peeled garlic cloves"
425.014,485.33,"7 Crack-Crack one egg in the bowl"
488.159,522.965,"8 add-add  1 tbsp milk to the bowl"
523.146,563.998,"9 add-add 1/3 tsp salt to the bowl"
564.418,594.826,"10 Whisk-Whisk the egg mixture in the bowl"
595.064,640.233,"11 Heat-Heat 2 tbsp oil in a heavy-bottomed or nonstick pan on medium heat"
641.415,667.494,"12 add-add 1/3 tsp salt to the pan"
668.028,691.834,"13 add-add chopped onions to the pan"
700.14,774.81,"14 Saute-Saute the onions on medium heat until they are soft and translucent"
775.23,784.195,"15 Add-Add garlic to the pan"
785.32,790.638,"16 Add-Add chilli to the pan"
792.001,852.466,"17 Cook-Cook for 1 minute, mixing everything"
853.409,898.669,"18 Add-Add 1/8 tsp of turmeric to the pan"
900.499,915.714,"19 Add-Add tomatoes to the pan"
916.486,979.587,"20 Cook-Cook covered for 1 minute or until the tomatoes soften"
980.417,993.984,"21 pour-Slowly pour the whisked eggs into the pan"
995.222,1053.573,"22 mixing-Keep mixing with a spatula for 3 minutes or until the eggs are almost cooked"
1055.459,1080.3793,"23 Garnish-Garnish with 1 tbsp chopped cilantro and serve"
