8.884,105.625,[' (StepDescription: Chop-Chop 1 scallion)']
105.625,202.838,[' (StepDescription: Lay-Lay out 2 large lettuce leaves)']
202.838,219.494,[' (StepDescription: Take-Take 1 ripe avocado)']
219.494,354.576,[' (StepDescription: Open-Open a can of tuna)']
354.576,427.137,[' (StepDescription: Add-1/4 cup mayonnaise to the bowl)']
437.016,538.384,[' (StepDescription: cut-cut avocado into thin slices)']
538.384,701.5889999999999,[' (StepDescription: Add-1 tsp Sriracha sauce to the bowl)']
714.197,761.954,[' (StepDescription: drain-drain excess water from can)']
761.954,776.88,[' (StepDescription: Add-add chopped scallion to the bowl)']
776.88,785.898,[' (StepDescription: Add-Add 1 can drained tuna to the bowl)']
785.898,828.805,[' (StepDescription: Mix-Mix the contents of the bowl)']
828.805,902.766,[' (StepDescription: Season-season 1/4 tsp pepper on the bowl)']
902.766,925.848,[' (StepDescription: Season-Season bowl with 1/4 tsp salt)']
925.848,969.584,[' (StepDescription: place-place avocado slices on each leaf)']
969.584,1010.461,[' (StepDescription: top-top lettuce leaves with the tuna mixture)']
1010.461,1059.52,[' (StepDescription: Roll-Roll up the lettuce wraps)']
1020.125,1059.52,[' (StepDescription: secure-secure the wrap with a toothpick)']
