2.219,168,"2 Peel-Peel 4 large garlic cloves"
171.254,347.009,"5 mince-mince the garlic"
350.851,375.729,"4 Take-Take 1 tomato"
377.089,420,"9 Chop-Chop tomato roughly (anysize chunks are fine"
421.062,580.063,"14 puree-puree tomatoes without any water in a blender/mixer"
588.5,792.677,"1 Heat-Heat 3 tbsp oil in a pan over medium heat"
764.361,825.467,"6 Add-1/2 tsp cumin seeds to the pan"
922.327,952.467,"3 Add-Add 1/4 tsp mustard to the pan"
953.494,968.433,"7 add-When mustard and cumin seeds begin to sizzle, add minced garlic"
969,971.836,"8 Lower-Lower the heat"
973.731,1079.205,"10 Saute-Saute the garlic for 2-3 minutes"
1037.012,1102.275,"11 Add-Add 2 tbsp red chili powder to the pan"
1103.257,1116.626,"12 mix-mix well contents of the pan"
1119.054,1149.836,"15 Add-Add tomato puree to the pan"
1154.012,1236.433,"13 Add-1/2 tsp salt to the pan"
1177.507,1190.433,"16 Mix-Mix well tomato puree with contents in the pan"
1191.363,1491.328,"17 simmer-Allow the mixture to simmer over low heat for 5 minutes or until the mixture becomes thick"
1495.153,1534.066,"19 Transfer-Transfer it to a serving bowl"
1499.625,1501.432,"18 Take-Take the pan off the heat"
2.219,168,"2 Peel-Peel 4 large garlic cloves"
171.254,347.009,"5 mince-mince the garlic"
350.851,375.729,"4 Take-Take 1 tomato"
377.089,420,"9 Chop-Chop tomato roughly (anysize chunks are fine"
421.062,580.063,"14 puree-puree tomatoes without any water in a blender/mixer"
588.5,792.677,"1 Heat-Heat 3 tbsp oil in a pan over medium heat"
764.361,825.467,"6 Add-1/2 tsp cumin seeds to the pan"
922.327,952.467,"3 Add-Add 1/4 tsp mustard to the pan"
953.494,968.433,"7 add-When mustard and cumin seeds begin to sizzle, add minced garlic"
969,971.836,"8 Lower-Lower the heat"
973.731,1079.205,"10 Saute-Saute the garlic for 2-3 minutes"
1037.012,1102.275,"11 Add-Add 2 tbsp red chili powder to the pan"
1103.257,1116.626,"12 mix-mix well contents of the pan"
1119.054,1149.836,"15 Add-Add tomato puree to the pan"
1154.012,1236.433,"13 Add-1/2 tsp salt to the pan"
1177.507,1190.433,"16 Mix-Mix well tomato puree with contents in the pan"
1191.363,1491.328,"17 simmer-Allow the mixture to simmer over low heat for 5 minutes or until the mixture becomes thick"
1495.153,1534.066,"19 Transfer-Transfer it to a serving bowl"
1499.625,1501.432,"18 Take-Take the pan off the heat"
2.219,168,"2 Peel-Peel 4 large garlic cloves"
171.254,347.009,"5 mince-mince the garlic"
350.851,375.729,"4 Take-Take 1 tomato"
377.089,420,"9 Chop-Chop tomato roughly (anysize chunks are fine"
421.062,580.063,"14 puree-puree tomatoes without any water in a blender/mixer"
588.5,792.677,"1 Heat-Heat 3 tbsp oil in a pan over medium heat"
764.361,825.467,"6 Add-1/2 tsp cumin seeds to the pan"
922.327,952.467,"3 Add-Add 1/4 tsp mustard to the pan"
953.494,968.433,"7 add-When mustard and cumin seeds begin to sizzle, add minced garlic"
969,971.836,"8 Lower-Lower the heat"
973.731,1079.205,"10 Saute-Saute the garlic for 2-3 minutes"
1037.012,1102.275,"11 Add-Add 2 tbsp red chili powder to the pan"
1103.257,1116.626,"12 mix-mix well contents of the pan"
1119.054,1149.836,"15 Add-Add tomato puree to the pan"
1154.012,1236.433,"13 Add-1/2 tsp salt to the pan"
1177.507,1190.433,"16 Mix-Mix well tomato puree with contents in the pan"
1191.363,1491.328,"17 simmer-Allow the mixture to simmer over low heat for 5 minutes or until the mixture becomes thick"
1495.153,1534.066,"19 Transfer-Transfer it to a serving bowl"
1499.625,1501.432,"18 Take-Take the pan off the heat"
