1.874,33.672550798344176,[' (StepDescription: Coat -Coat a 6-oz. ramekin cup with cooking spray)']
38.18960029568303,80.215,[' (StepDescription: Pour-Pour 1 egg into the ramekin cup)']
99.68395383402326,154.0604331886169,[' (StepDescription: Microwave-Microwave the ramekin cup uncovered on high for 30 seconds)']
155.22224636309875,278.51800000000003,[' (StepDescription: Cut -Cut the English muffin into two pieces with a knife)']
279.6464279716144,310.7950398047049,[' (StepDescription: Line -Line the bottom piece of the English muffin with lettuce)']
317.2493984624482,366.80006264537747,[' (StepDescription: stir-stir the ramekin cup)']
367.05426889414537,421.76727535974766,[' (StepDescription: Microwave -Continue to Microwave for 15-30 more seconds or until the egg is almost set)']
421.9705121336681,486.60942312241275,[' (StepDescription: Top -Top cup with 1 tablespoon of salsa)']
488.2519865759905,560.9354193968067,[' (StepDescription: sprinkle -sprinkle 1 tablespoon of cheese on cup)']
561.0820768480188,654.4539874531835,[' (StepDescription: Microwave -Microwave just until cheese melts, about 10 seconds)']
660.1853129530803,681.5133603051545,[' (StepDescription: Place -Place the egg from the cup over the lettuce)']
685.2704141975933,690.5887141600921,[' (StepDescription: replace -replace the top of the English muffin)']
