0,235.863,"1 whisk-In a mixing bowl, whisk 1 cup of chilled curd until smooth. Use fresh homemade or packaged curd"
244.123,294.908,"2 Add-Add 1 teaspoon of cumin powder to the bowl"
305.724,435.662,"3 add-add 1 tablespoon of chopped cilantro leaves to the bowl"
441.544,479.435,"4 Rinse-Rinse 1 medium sized cucumber"
493.282,530.954,"5 Add-1/2 teaspoon of chaat masala powder to the bowl"
538.278,564.756,"6 Add-1/4 teaspoon salt to the bowl"
567.78,675.274,"7 peel-peel the cucumber"
679.917,704.66,"8 Add-1/4 teaspoon of red chilli powder to the bowl"
716.13,795.621,"9 chop or grate-chop or grate the cucumber"
802.038,827.399,"10 Add-Add the chopped or grated cucumber to the whisked curd"
827.399,867.047,"11 Combine-Combine all the ingredients in the bowl"
