3.079,54.041,"1 Place-Place 8-inch flour tortilla on cutting board"
55.005,85.953,"2 scoop-Use a butter knife to scoop nut butter from the jar"
85.964,160.334,"3 Spread-Spread nut butter onto the tortilla, leaving 1/2-inch uncovered at the edges"
162.53,173.183,"4 Clean-Clean the knife by wiping it with a paper towel"
178.20600000000002,199.738,"5 scoop-Use the knife to scoop jelly from the jar"
200.282,230.414,"6 Spread-Spread jelly over the nut butter"
238.24099999999999,246.506,"7 Clean-Clean the knife by wiping with a paper towel"
284.877,300.569,"8 Technique Error, ErrorDescription"
262.557,335.487,"9 Secure-Secure the rolled tortilla by inserting 5 toothpicks about 1 inch apart"
343.585,358.272,"10 Trim-Trim the ends of the tortilla roll with the butter knife, leaving 1/2 inch margin between the last toothpick and the end of the roll"
360.874,365.538,"11 Discard-Discard ends of the tortilla"
372.256,397.581,"12 Slide-Slide floss under the tortilla, perpendicular to the length of the roll"
397.89,399.976,"13 Place-Place the floss halfway between toothpicks"
433.642,436.613,"14 Cross-Cross the floss's two ends over the tortilla roll's top"
436.866,449.363,"15 pull-pull the floss ends in opposite directions to slice"
461.22,470.196,"18 slicing-Continue slicing with floss to create 1 more pinwheel"
471.263,486.455,"18 slicing-Continue slicing with floss to create 1 more pinwheel"
487.057,506.745,"18 slicing-Continue slicing with floss to create 1 more pinwheel"
525.12,548.796,"19 Place-Place the pinwheels on a plate"
