11.697318946963573,100.069,[' (StepDescription: Peel-Peel 2 garlic cloves)']
102.75855276098643,131.308,[' (ErrorTag:Measurement Error, ErrorDescription:Took only 2 mushrooms), (StepDescription: Rinse-Rinse 3 mushrooms under cold water), (StepModifiedDescription: Rinse-Rinse 2 mushrooms under cold water)']
134.317,240.087,[' (StepDescription: Chop-Chop 1 shallot)']
241.934,447.12,[' (StepDescription: mince-mince garlic cloves)']
449.22,466.162,[' (StepDescription: pat-pat rinsed mushrooms dry with a paper towel)']
474.751,501.43,[' (StepDescription: Pull-Pull out mushroom stems)']
503.937,531.961,[' (StepDescription: Slice-Slice the mushrooms)']
540.056,647.324,[' (StepDescription: Heat-Heat 1 tbsp olive oil in a large skillet over medium-high heat)']
653.333,663.271,[' (StepDescription: add-Once the pan is hot, add the mushrooms)']
670.859,780.634,[' (ErrorTag:Preparation Error, ErrorDescription:Burnt because of different type of utensils), (StepDescription: cook-cook for 3-5 minutes, stirring often, until mushrooms start to soften and brown), (StepModifiedDescription: cook-cook for 3-5 minutes, stirring often, until mushrooms start to soften and brown; burn)']
783.892,793.581,[' (StepDescription: Add-Add chopped shallot to the pan)']
794.671,860.6,[' (ErrorTag:Preparation Error, ErrorDescription:Pan too hot, burnt), (StepDescription: cook-cook the pan, often stirring, for 1 minute), (StepModifiedDescription: cook-cook the pan, often stirring, for 1 minute; burn)']
861.858,872.202,[' (StepDescription: Add-Add 2 cloves of minced garlic to the pan)']
887.958,923.891,[' (StepDescription: Add-1/4 tbsp balsamic vinegar to the pan)']
923.982,953.249,[' (StepDescription: cook-cook the pan, often stirring, for 1 minute)']
956.761,968.033,[' (StepDescription: Season-pepper on pan to taste)']
970.038,983.999,[' (StepDescription: Season-Season pan with salt)']
995.836,1031.774,[' (StepDescription: Transfer-Transfer the contents of the pan to a serving dish)']
