0.697,75.848,[' (StepDescription: Rinse-Rinse 3 mushrooms under cold water)']
76.885,109.84700000000001,[' (StepDescription: pat-pat rinsed mushrooms dry with a paper towel)']
110.41375139184875,129.753,[' (StepDescription: Pull-Pull out mushroom stems)']
135.054,308.695,[' (StepDescription: Slice-Slice the mushrooms)']
344.658,545.091,[' (StepDescription: Peel-Peel 2 garlic cloves)']
547.185,715.222,[' (StepDescription: Chop-Chop 1 shallot)']
719.203,860.372,[' (StepDescription: mince-mince garlic cloves)']
870.523,970.183,[' (StepDescription: Heat-Heat 1 tbsp olive oil in a large skillet over medium-high heat)']
1000.39,1040.032,[' (StepDescription: add-Once the pan is hot, add the mushrooms)']
1041.012,1354.785,[' (StepDescription: cook-cook for 3-5 minutes, stirring often, until mushrooms start to soften and brown)']
1355.589,1379.2,[' (StepDescription: Add-Add chopped shallot to the pan)']
1380.86,1490.03,[' (StepDescription: cook-cook the pan, often stirring, for 1 minute)']
1496.464,1524.973,[' (StepDescription: Add-1/4 tbsp balsamic vinegar to the pan)']
1547.294,1558.879,[' (StepDescription: Add-Add 2 cloves of minced garlic to the pan)']
1560.256,1636.218,[' (StepDescription: cook-cook the pan, often stirring, for 1 minute)']
1639.709,1705.784,[' (StepDescription: Season-pepper on pan to taste)']
1732.595,1781.727,[' (StepDescription: Season-Season pan with salt)']
1834.274,1891.387,[' (StepDescription: Transfer-Transfer the contents of the pan to a serving dish)']
