0,210.35,[' (StepDescription: Rinse-Rinse 3 mushrooms under cold water)']
76.831,307.449,[' (StepDescription: Peel-Peel 2 garlic cloves)']
310.867,1379.077,[' (StepDescription: Chop-Chop 1 shallot)']
458.5156586590103,521.5427950278844,[' (StepDescription: pat-pat rinsed mushrooms dry with a paper towel)']
522.7786212311956,569.9510116746619,[' (StepDescription: Pull-Pull out mushroom stems)']
569.7400169570235,619.701,[' (StepDescription: Slice-Slice the mushrooms)']
620.4088912927851,944.431,[' (StepDescription: mince-mince garlic cloves)']
961.4969234066923,1103.6169367874872,[' (StepDescription: Heat-Heat 1 tbsp olive oil in a large skillet over medium-high heat)']
1124.6259822437785,1186.4172924093414,[' (StepDescription: add-Once the pan is hot, add the mushrooms)']
1186.4172924093414,1510.203757676891,[' (StepDescription: cook-cook for 3-5 minutes, stirring often, until mushrooms start to soften and brown)']
1513.9112362868248,1526.3871960535862,[' (StepDescription: Add-Add chopped shallot to the pan)']
1529.9769769298712,1596.711591908679,[' (StepDescription: cook-cook the pan, often stirring, for 1 minute)']
1597.9474181119906,1618.9564635682818,[' (StepDescription: Add-Add 2 cloves of minced garlic to the pan)']
1622.3119983691995,1671.976,[' (StepDescription: Add-1/4 tbsp balsamic vinegar to the pan)']
1657.6617938801185,1731.2989503359577,[' (StepDescription: cook-cook the pan, often stirring, for 1 minute)']
1731.1235531274147,1758.4882762007355,[' (StepDescription: Season-pepper on pan to taste)']
1762.1892192565158,1781.7839031464928,[' (StepDescription: Season-Season pan with salt)']
1786.7082081900103,1855.199,[' (StepDescription: Transfer-Transfer the contents of the pan to a serving dish)']
