0,108.929,"4 Open-Open a can of tuna"
118.47999999999999,184.051,"3 Add-1/4 cup mayonnaise to the bowl"
184.051,330.707,"11 Lay-Lay out 2 large lettuce leaves"
330.707,381.96,"2 Add-1 tsp Sriracha sauce to the bowl"
381.96,459.91700000000003,"1 Chop-Chop 1 scallion"
468.978,476.345,"6 Add-add chopped scallion to the bowl"
476.345,528.578,"5 drain-drain excess water from can"
528.578,574.558,"7 Add-Add 1 can drained tuna to the bowl"
574.558,588.263,"8 Take-Take 1 ripe avocado"
588.263,618.823,"9 Mix-Mix the contents of the bowl"
618.823,655.435,"10 Season-season 1/4 tsp pepper on the bowl"
655.435,688.163,"12 Season-Season bowl with 1/4 tsp salt"
688.163,812.467,"13 cut-cut avocado into thin slices"
812.467,848.273,"14 place-place avocado slices on each leaf"
848.273,876.344,"15 top-top lettuce leaves with the tuna mixture"
876.344,942.014,"16 Roll-Roll up the lettuce wraps"
898.636,942.014,"17 secure-secure the wrap with a toothpick"
