25.256186215235793,140,[' (StepDescription: Peel-Peel 1 medium onion)']
170.47925695284158,245.312,[' (ErrorTag:Measurement Error, ErrorDescription:Peeling two garlic cloves instead of one.), (StepDescription: Peel-Peel 1 garlic clove), (StepModifiedDescription: Peel-Peel 2 garlic cloves.)']
272.504,311.394,[', (StepModifiedDescription: Chop-Chop 1 garlic clove on a cutting board)']
344.74694183796856,417.054,[' (ErrorTag:Technique Error, ErrorDescription:Chopping the 1/4 onion instead of slicing.), (StepDescription: slice-slice 1/4 medium onion into pieces), (StepModifiedDescription: Chop-Chop 1/4 medium onion into pieces)']
467.23944498186216,485.546,[' (StepDescription: Remove-Remove the noodles from the package(Break Noodles / Keep them as a block))']
506.3865336154777,525.117,[' (ErrorTag:Preparation Error, ErrorDescription:Spilling some vegetables on the countertop.), (StepDescription: Put-Put all the Vegetables in a microwave-safe bowl), (StepModifiedDescription: Put-Put all the Vegetables in a microwave-safe bowl and spill some on counter top.)']
568.2641898428053,580.629,[' (StepDescription: Add-Add the noodles to the bowl)']
584.6807108827086,594.8340000000001,[' (StepDescription: cover-cover the noodles with water)']
608.6740877871825,614.039,[' (ErrorTag:Technique Error, ErrorDescription:Not covering the paper towel properly.), (StepDescription: Cover-Cover with a lid (or paper towel) to prevent splattering), (StepModifiedDescription: Cover-Cover with a paper towel improperly.)']
641.5071298669891,801.788,[' (ErrorTag:Timing Error, ErrorDescription:Instead of 4 minute microwaving only for two and half minutes.), (StepDescription: Microwave-Microwave the ramen for 4 minutes), (StepModifiedDescription: Microwave-Microwave the ramen for 2.5 minutes)']
803.1467216444981,814.5120054413543,[' (StepDescription: Add-Add chopped basil to the bowl)']
853.6590940749699,887.7549454655381,[' (ErrorTag:Timing Error, ErrorDescription:Allowing it to sit only for 1/2 minute instead of 1 minute.), (StepDescription: Let-Let the noodles sit for about 1 minute after the microwave stops), (StepModifiedDescription: Let-Let the noodles sit for about 1/2 minute after the microwave stops)']
940.543,946.062,[' (ErrorTag:Temperature Error, ErrorDescription:NULL), (StepDescription: Add-Add chopped cilantro to the bowl), (StepModifiedDescription: Add-Add chopped cilantro to the bowl.)']
986.2540717049577,1003.196,[' (ErrorTag:Preparation Error, ErrorDescription:While mixing the flavour packet and spilled some out of the bowl.), (StepDescription: Mix-Mix in the flavour packet to the bowl), (StepModifiedDescription: Mix-Mix in the flavour packet to the bowl and spill some on countertop.)']
