5.843001692933505,74.89527657639215,[' (ErrorTag:Preparation Error, ErrorDescription:spill pepper while measuring), (StepDescription: add-1/4 tsp pepper to a bowl), (StepModifiedDescription: add-1/4 tsp pepper to a bowl and spill some outside whille adding in the bowl)']
93.37405436210643,129.84532630759514,[' (ErrorTag:Technique Error, ErrorDescription:slice it thicker on one end and thinner on other end), (StepDescription: Slice-Slice two 1/2 inch thick rounds from a baguette (slice slanted)), (StepModifiedDescription: Slice-Slice two 1/2 inch thick rounds from a baguette (slice slanted) and slice it thicker on one end and thinner on other end)']
132.76302806323426,188.68564504631695,[' (ErrorTag:Measurement Error, ErrorDescription:add-1/4 cup instead of 1/8 cup shredded mozzarella to a bowl), (StepDescription: add-1/8 cup shredded mozzarella to a bowl), (StepModifiedDescription: add-1/4 cup shredded mozzarella to a bowl)']
190.14449592413652,415.7800983602268,[' (ErrorTag:Preparation Error, ErrorDescription:Cut-mince 1/4 cup of cherry tomatoes instead of cutting into halves), (StepDescription: Cut-Cut 1/4 cup of cherry tomatoes into halves), (StepModifiedDescription: Cut-mince 1/4 cup of cherry tomatoes into halves)']
460.031908320753,514.4956744260162,[' (StepDescription: add-1/16 cup basil to a bowl)']
520.8173615632342,561.6651861421816,[' (ErrorTag:Technique Error, ErrorDescription:Dip baugette in olive oil instead of brushing), (StepDescription: Brush-Brush 2 slices of baguette with olive oil on both sides), (StepModifiedDescription: Brush- Dip 2 slices of baguette with olive oil on both sides)']
419.6703673677455,447.388534046317,[' (ErrorTag:Preparation Error, ErrorDescription:spill some outside while adding to bowl), (StepDescription: add-In a bowl, add the cut cherry tomatoes), (StepModifiedDescription: add-In a bowl, add the cut cherry tomatoes and spill some outside)']
562.6377533940613,687.1263616346628,[' (ErrorTag:Timing Error, ErrorDescription:toast for only 1/2 min and there baugette slices are not chopped), (StepDescription: Toast-Toast both sides of the slices on the pan for 2 to 3 minutes until lightly charred and crispy and transfer the slices to a plate), (StepModifiedDescription: Toast-Toast both sides of the slices on the pan for 1/2 min and transfer the slices to a plate)']
687.6126452606027,726.0290517098508,[' (ErrorTag:Preparation Error, ErrorDescription:Use fork instead of a spoon and spill some out while placing mixture on the bread), (ErrorTag:Technique Error, ErrorDescription:Use fork instead of a spoon and spill some out while placing mixture on the bread), (StepDescription: Spoon-Spoon the mixture from the bowl onto the bread), (StepModifiedDescription: Spoon-Spoon the mixture from the bowl onto the bread using a Fork and spill some outside)']
726.5153353357905,755.6923528921815,[' (ErrorTag:Temperature Error, ErrorDescription:NULL), (StepDescription: add-1/4 tsp salt to a bowl), (StepModifiedDescription: add-1/4 tsp salt to a bowl)']
756.1786365181214,770.7671452963169,[' (StepDescription: Combine-Combine the contents of the bowl)']
