0,120,"2 Peel-Peel 4 large garlic cloves"
123.078,144.625,"4 Take-Take 1 tomato"
146.498,251.863,"5 mince-mince the garlic"
258.25,277.494,"9 Chop-Chop tomato roughly (anysize chunks are fine"
284.487,395.867,"14 puree-puree tomatoes without any water in a blender/mixer"
405.686,483.028,"1 Heat-Heat 3 tbsp oil in a pan over medium heat"
506.023,603.25,"3 Add-Add 1/4 tsp mustard to the pan"
603.75,612.056,"6 Add-1/2 tsp cumin seeds to the pan"
664.799,679.824,"7 add-When mustard and cumin seeds begin to sizzle, add minced garlic"
681.831,684.264,"8 Lower-Lower the heat"
686.642,773.515,"10 Saute-Saute the garlic for 2-3 minutes"
748.448,787.882,"11 Add-Add 2 tbsp red chili powder to the pan"
788.766,815.85,"12 mix-mix well contents of the pan"
816.5,834.179,"13 Add-1/2 tsp salt to the pan"
840.465,877.179,"15 Add-Add tomato puree to the pan"
879.25,888.2,"16 Mix-Mix well tomato puree with contents in the pan"
895.75,1197.412,"17 simmer-Allow the mixture to simmer over low heat for 5 minutes or until the mixture becomes thick"
1199.5720000000001,1206.777,"18 Take-Take the pan off the heat"
1182.6794456836362,1237.75,"19 Transfer-Transfer it to a serving bowl"
