33.929,107.25200000000001,"1 Peel-Peel 2 garlic cloves"
109.291,152.204,"3 Rinse-Rinse 3 mushrooms under cold water"
153.874,176.85,"4 pat-pat rinsed mushrooms dry with a paper towel"
182.63,221.724,"5 Pull-Pull out mushroom stems"
223.244,325.897,"6 Slice-Slice the mushrooms"
356.197,397.41700000000003,"2 mince-mince garlic cloves"
405.346,502.165,"7 Chop-Chop 1 shallot"
20.315,330.606,"8 Heat-Heat 1 tbsp olive oil in a large skillet over medium-high heat"
331.275,336.70799999999997,"9 add-Once the pan is hot, add the mushrooms"
337.748,523.732,"10 cook-cook for 3-5 minutes, stirring often, until mushrooms start to soften and brown"
524.402,532.165,"11 Add-Add chopped shallot to the pan"
533.118,570.74,"15 cook-cook the pan, often stirring, for 1 minute"
571.961,576.583,"13 Add-Add 2 cloves of minced garlic to the pan"
590.575,646.37,"14 Add-1/4 tbsp balsamic vinegar to the pan"
648.622,698.606,"15 cook-cook the pan, often stirring, for 1 minute"
699.417,730.134,"16 Season-pepper on pan to taste"
731.646,741.921,"17 Season-Season pan with salt"
745.252,772.3389999999999,"18 Transfer-Transfer the contents of the pan to a serving dish"
