1.6902679379111856,71.75,"2 Add-1 tsp Sriracha sauce to the bowl"
71.75,123.978,"4 Open-Open a can of tuna"
123.978,182.241,"5 drain-drain excess water from can"
187.932,287.837,"1 Chop-Chop 1 scallion"
287.837,300.39,"6 Add-add chopped scallion to the bowl"
300.39,410.904,"3 Add-1/4 cup mayonnaise to the bowl"
424.721,453.131,"7 Add-Add 1 can drained tuna to the bowl"
453.131,480.502,"9 Mix-Mix the contents of the bowl"
493.72,499.01,"8 Take-Take 1 ripe avocado"
499.01,626.663,"13 cut-cut avocado into thin slices"
646.12,735.911,"11 Lay-Lay out 2 large lettuce leaves"
735.911,774.803,"14 place-place avocado slices on each leaf"
785.717,822.25,"12 Season-Season bowl with 1/4 tsp salt"
822.25,861.356,"10 Season-season 1/4 tsp pepper on the bowl"
861.356,911.792,"15 top-top lettuce leaves with the tuna mixture"
911.792,925.437,"16 Technique Error, ErrorDescription"
925.437,1084.022,"17 secure-secure the wrap with a toothpick"
