11.697318946963573,100.069,"1 Peel-Peel 2 garlic cloves"
102.75855276098643,131.308,"3 Measurement Error, ErrorDescription"
134.317,240.087,"7 Chop-Chop 1 shallot"
241.934,447.12,"2 mince-mince garlic cloves"
449.22,466.162,"4 pat-pat rinsed mushrooms dry with a paper towel"
474.751,501.43,"5 Pull-Pull out mushroom stems"
503.937,531.961,"6 Slice-Slice the mushrooms"
540.056,647.324,"8 Heat-Heat 1 tbsp olive oil in a large skillet over medium-high heat"
653.333,663.271,"9 add-Once the pan is hot, add the mushrooms"
670.859,780.634,"10 Preparation Error, ErrorDescription"
783.892,793.581,"11 Add-Add chopped shallot to the pan"
794.671,860.6,"15 Preparation Error, ErrorDescription"
861.858,872.202,"13 Add-Add 2 cloves of minced garlic to the pan"
887.958,923.891,"14 Add-1/4 tbsp balsamic vinegar to the pan"
923.982,953.249,"15 cook-cook the pan, often stirring, for 1 minute"
956.761,968.033,"16 Season-pepper on pan to taste"
970.038,983.999,"17 Season-Season pan with salt"
995.836,1031.774,"18 Transfer-Transfer the contents of the pan to a serving dish"
