3.209,73.742,['S0: Weigh-Weigh the coffee beans (0.8oz-0.12 oz)']
77.428,133.444,['S1: Prepare-Prepare the filter insert by folding the two paper filter in half to create a semi-circle, and in half again to create a quarter-circle']
10.227,252.478,['S2: Grind-Grind the coffee beans until the coffee grounds are the consistency of coarse sand, about 20 seconds']
256.45799999999997,273.101,['S3: Place-Place the dripper on top of a coffee mug']
273.713,339.084,['S4: Measure-Measure 12 ounces of cold water']
340.038,359.398,['S5: transfer-transfer water to a kettle']
387.88370801502685,393.78,['S6: Place-Place the paper filter in the dripper']
405.323,600.34,['S7: Boil-Boil the water. (While the water is boiling, assemble the filter cone)']
380.648,393.991,['S8: spread-spread open filter in dripper to create a cone']
439.477,628.968,['S9: check-Once the water has boiled, check the temperature of the water. (The water should be between 195-205 degrees Fahrenheit or between 91-96 degrees Celsius. If the water is too hot, let it cool briefly.)']
629.084,656.218,['S10: Transfer-Transfer the grounds to the filter cone']
663.066,676.006,['S11: Pour-Pour a small amount of water into the filter to wet the grounds']
676.178,718.189,['S12: Wait-Wait about 30 seconds for the coffee to bloom. (You will see small bubbles or foam on the coffee grounds during this step.)']
726.946,772.446,['S13: pour-Slowly pour the rest of the water over the grounds in a circular motion. Do not overfill beyond the top of the paper filter']
772.888,851.331,['S14: drain-Let the coffee drain completely into the mug before removing the dripper']
851.794,869.862,['S15: Discard-Discard the paper filter and coffee grounds']
