4.483,115.86500000000001,['S0: Weigh-Weigh the coffee beans (0.8oz-0.12 oz)']
119.798,140.73,['S1: Place-Place the dripper on top of a coffee mug']
160.633,191.871,['S2: Prepare-Prepare the filter insert by folding the paper filter in half to create a semi-circle, and in half again to create a quarter-circle']
192.086,194.252,['S3: Place-Place the paper filter in the dripper']
196.286,242.546,['S4: Grind-Grind the coffee beans until the coffee grounds are the consistency of coarse sand, about 20 seconds']
257.037,294.216,['S5: Measure-Measure 12 ounces of cold water']
298.296,309.486,['S6: spread-spread open filter in dripper to create a cone']
310.264,359.524,['S7: Transfer-Transfer the grounds to the filter cone']
364.475,383.13,['S8: transfer-transfer water to a kettle']
386.093,554.208,['S9: Boil-Boil the water. (While the water is boiling, assemble the filter cone)']
556.222,628.808,['S10: check-Once the water has boiled, check the temperature of the water. (The water should be between 195-205 degrees Fahrenheit or between 91-96 degrees Celsius. If the water is too hot, let it cool briefly.)']
629.216,636.942,['S11: Pour-Pour a small amount of water into the filter to wet the grounds']
637.427,691.294,['S12: Wait-Wait about 30 seconds for the coffee to bloom. (You will see small bubbles or foam on the coffee grounds during this step.)']
692.081,763.637,['S13: pour-Slowly pour the rest of the water over the grounds in a circular motion. Do not overfill beyond the top of the paper filter']
764.061,841.486,['S14: drain-Let the coffee drain completely into the mug before removing the dripper']
842.763,858.877,['S15: Discard-Discard the paper filter and coffee grounds']
